,date,round_nr,throw_nr,dart_nr,prefix,score,value
4815,2022-02-03,2,22,1,S,20,20
4816,2022-02-03,2,22,2,D,5,10
4817,2022-02-03,2,22,3,S,5,5
4818,2022-02-03,2,23,1,S,19,19
4819,2022-02-03,2,23,2,S,19,19
4820,2022-02-03,2,23,3,D,3,6
4821,2022-02-03,2,24,1,S,1,1
4822,2022-02-03,2,24,2,T,5,15
4823,2022-02-03,2,24,3,T,5,15
4824,2022-02-03,2,25,1,S,20,20
4825,2022-02-03,2,25,2,S,5,5
4826,2022-02-03,2,25,3,T,1,3
4827,2022-02-03,2,26,1,T,20,60
4828,2022-02-03,2,26,2,S,20,20
4829,2022-02-03,2,26,3,S,20,20
4830,2022-02-03,2,27,1,S,20,20
4831,2022-02-03,2,27,2,S,20,20
4832,2022-02-03,2,27,3,T,20,60
4833,2022-02-03,2,28,1,D,20,40
4834,2022-02-03,2,28,2,S,20,20
4835,2022-02-03,2,28,3,S,20,20
4836,2022-02-03,2,29,1,T,5,15
4837,2022-02-03,2,29,2,T,5,15
4838,2022-02-03,2,29,3,S,20,20
4839,2022-02-03,2,30,1,S,1,1
4840,2022-02-03,2,30,2,S,20,20
4841,2022-02-03,2,30,3,T,20,60
4842,2022-02-03,2,31,1,S,20,20
4843,2022-02-03,2,31,2,S,12,12
4844,2022-02-03,2,31,3,S,20,20
4845,2022-02-03,2,32,1,S,20,20
4846,2022-02-03,2,32,2,S,20,20
4847,2022-02-03,2,32,3,T,1,3
4848,2022-02-03,2,33,1,T,20,60
4849,2022-02-03,2,33,2,S,20,20
4850,2022-02-03,2,33,3,S,5,5
4851,2022-02-03,3,1,1,S,20,20
4852,2022-02-03,3,1,2,S,20,20
4853,2022-02-03,3,1,3,S,5,5
4854,2022-02-03,3,2,1,S,20,20
4855,2022-02-03,3,2,2,S,20,20
4856,2022-02-03,3,2,3,T,20,60
4857,2022-02-03,3,3,1,S,20,20
4858,2022-02-03,3,3,2,S,20,20
4859,2022-02-03,3,3,3,S,5,5
4860,2022-02-03,3,4,1,S,16,16
4861,2022-02-03,3,4,2,S,7,7
4862,2022-02-03,3,4,3,T,19,57
4863,2022-02-03,3,5,1,S,18,18
4864,2022-02-03,3,5,2,T,20,60
4865,2022-02-03,3,5,3,T,20,60
4866,2022-02-03,3,6,1,S,12,12
4867,2022-02-03,3,6,2,T,20,60
4868,2022-02-03,3,6,3,S,12,12
4869,2022-02-03,3,7,1,S,1,1
4870,2022-02-03,3,7,2,S,20,20
4871,2022-02-03,3,7,3,S,1,1
4872,2022-02-03,3,8,1,T,5,15
4873,2022-02-03,3,8,2,S,20,20
4874,2022-02-03,3,8,3,T,1,3
4875,2022-02-03,3,9,1,S,19,19
4876,2022-02-03,3,9,2,S,19,19
4877,2022-02-03,3,9,3,T,7,21
4878,2022-02-03,3,10,1,S,20,20
4879,2022-02-03,3,10,2,S,20,20
4880,2022-02-03,3,10,3,T,20,60
4881,2022-02-03,3,11,1,S,20,20
4882,2022-02-03,3,11,2,D,1,2
4883,2022-02-03,3,11,3,T,20,60
4884,2022-02-03,3,12,1,S,5,5
4885,2022-02-03,3,12,2,D,5,10
4886,2022-02-03,3,12,3,S,20,20
4887,2022-02-03,3,13,1,D,7,14
4888,2022-02-03,3,13,2,S,3,3
4889,2022-02-03,3,13,3,S,19,19
4890,2022-02-03,3,14,1,S,5,5
4891,2022-02-03,3,14,2,S,20,20
4892,2022-02-03,3,14,3,S,20,20
4893,2022-02-03,3,15,1,S,20,20
4894,2022-02-03,3,15,2,T,5,15
4895,2022-02-03,3,15,3,S,20,20
4896,2022-02-03,3,16,1,S,20,20
4897,2022-02-03,3,16,2,T,1,3
4898,2022-02-03,3,16,3,S,1,1
4899,2022-02-03,3,17,1,S,19,19
4900,2022-02-03,3,17,2,S,3,3
4901,2022-02-03,3,17,3,S,3,3
4902,2022-02-03,3,18,1,D,20,40
4903,2022-02-03,3,18,2,S,1,1
4904,2022-02-03,3,18,3,S,20,20
4905,2022-02-03,3,19,1,T,3,9
4906,2022-02-03,3,19,2,D,19,38
4907,2022-02-03,3,19,3,S,19,19
4908,2022-02-03,3,20,1,T,20,60
4909,2022-02-03,3,20,2,S,20,20
4910,2022-02-03,3,20,3,D,1,2
4911,2022-02-03,3,21,1,D,3,6
4912,2022-02-03,3,21,2,S,19,19
4913,2022-02-03,3,21,3,T,19,57
4914,2022-02-03,3,22,1,T,20,60
4915,2022-02-03,3,22,2,S,20,20
4916,2022-02-03,3,22,3,S,20,20
4917,2022-02-03,3,23,1,S,20,20
4918,2022-02-03,3,23,2,S,20,20
4919,2022-02-03,3,23,3,S,5,5
4920,2022-02-03,3,24,1,S,1,1
4921,2022-02-03,3,24,2,S,20,20
4922,2022-02-03,3,24,3,T,5,15
4923,2022-02-03,3,25,1,S,3,3
4924,2022-02-03,3,25,2,S,19,19
4925,2022-02-03,3,25,3,S,19,19
4926,2022-02-03,3,26,1,D,3,6
4927,2022-02-03,3,26,2,S,19,19
4928,2022-02-03,3,26,3,T,3,9
4929,2022-02-03,3,27,1,S,19,19
4930,2022-02-03,3,27,2,T,7,21
4931,2022-02-03,3,27,3,T,3,9
4932,2022-02-03,3,28,1,D,1,2
4933,2022-02-03,3,28,2,D,20,40
4934,2022-02-03,3,28,3,D,1,2
4935,2022-02-03,3,29,1,S,18,18
4936,2022-02-03,3,29,2,T,20,60
4937,2022-02-03,3,29,3,S,5,5
4938,2022-02-03,3,30,1,S,5,5
4939,2022-02-03,3,30,2,D,20,40
4940,2022-02-03,3,30,3,S,5,5
4941,2022-02-03,3,31,1,T,20,60
4942,2022-02-03,3,31,2,S,5,5
4943,2022-02-03,3,31,3,T,1,3
4944,2022-02-03,3,32,1,D,7,14
4945,2022-02-03,3,32,2,T,7,21
4946,2022-02-03,3,32,3,D,3,6
4947,2022-02-03,3,33,1,D,1,2
4948,2022-02-03,3,33,2,D,20,40
4949,2022-02-03,3,33,3,S,20,20
4950,2022-02-05,1,1,1,D,7,14
4951,2022-02-05,1,1,2,S,19,19
4952,2022-02-05,1,1,3,D,7,14
4953,2022-02-05,1,2,1,S,20,20
4954,2022-02-05,1,2,2,S,5,5
4955,2022-02-05,1,2,3,S,1,1
4956,2022-02-05,1,3,1,S,20,20
4957,2022-02-05,1,3,2,S,20,20
4958,2022-02-05,1,3,3,S,5,5
4959,2022-02-05,1,4,1,S,20,20
4960,2022-02-05,1,4,2,S,5,5
4961,2022-02-05,1,4,3,D,5,10
4962,2022-02-05,1,5,1,S,20,20
4963,2022-02-05,1,5,2,T,5,15
4964,2022-02-05,1,5,3,T,1,3
4965,2022-02-05,1,6,1,S,20,20
4966,2022-02-05,1,6,2,S,20,20
4967,2022-02-05,1,6,3,S,5,5
4968,2022-02-05,1,7,1,S,5,5
4969,2022-02-05,1,7,2,S,20,20
4970,2022-02-05,1,7,3,S,20,20
4971,2022-02-05,1,8,1,T,5,15
4972,2022-02-05,1,8,2,T,5,15
4973,2022-02-05,1,8,3,S,20,20
4974,2022-02-05,1,9,1,S,5,5
4975,2022-02-05,1,9,2,S,5,5
4976,2022-02-05,1,9,3,S,20,20
4977,2022-02-05,1,10,1,T,3,9
4978,2022-02-05,1,10,2,S,19,19
4979,2022-02-05,1,10,3,T,19,57
4980,2022-02-05,1,11,1,S,20,20
4981,2022-02-05,1,11,2,S,20,20
4982,2022-02-05,1,11,3,S,5,5
4983,2022-02-05,1,12,1,S,20,20
4984,2022-02-05,1,12,2,D,20,40
4985,2022-02-05,1,12,3,S,18,18
4986,2022-02-05,1,13,1,S,12,12
4987,2022-02-05,1,13,2,D,1,2
4988,2022-02-05,1,13,3,S,20,20
4989,2022-02-05,1,14,1,S,19,19
4990,2022-02-05,1,14,2,S,19,19
4991,2022-02-05,1,14,3,S,7,7
4992,2022-02-05,1,15,1,T,19,57
4993,2022-02-05,1,15,2,S,19,19
4994,2022-02-05,1,15,3,S,19,19
4995,2022-02-05,1,16,1,S,1,1
4996,2022-02-05,1,16,2,S,5,5
4997,2022-02-05,1,16,3,S,20,20
4998,2022-02-05,1,17,1,T,7,21
4999,2022-02-05,1,17,2,S,19,19
5000,2022-02-05,1,17,3,S,19,19
5001,2022-02-05,1,18,1,S,1,1
5002,2022-02-05,1,18,2,D,1,2
5003,2022-02-05,1,18,3,S,20,20
5004,2022-02-05,1,19,1,D,1,2
5005,2022-02-05,1,19,2,S,1,1
5006,2022-02-05,1,19,3,S,20,20
5007,2022-02-05,1,20,1,S,20,20
5008,2022-02-05,1,20,2,S,12,12
5009,2022-02-05,1,20,3,S,1,1
5010,2022-02-05,1,21,1,S,20,20
5011,2022-02-05,1,21,2,S,18,18
5012,2022-02-05,1,21,3,S,20,20
5013,2022-02-05,1,22,1,S,20,20
5014,2022-02-05,1,22,2,T,20,60
5015,2022-02-05,1,22,3,S,20,20
5016,2022-02-05,1,23,1,S,5,5
5017,2022-02-05,1,23,2,S,1,1
5018,2022-02-05,1,23,3,D,5,10
5019,2022-02-05,1,24,1,S,20,20
5020,2022-02-05,1,24,2,S,20,20
5021,2022-02-05,1,24,3,S,20,20
5022,2022-02-05,1,25,1,S,20,20
5023,2022-02-05,1,25,2,S,20,20
5024,2022-02-05,1,25,3,S,20,20
5025,2022-02-05,1,26,1,T,5,15
5026,2022-02-05,1,26,2,S,20,20
5027,2022-02-05,1,26,3,S,5,5
5028,2022-02-05,1,27,1,T,20,60
5029,2022-02-05,1,27,2,S,20,20
5030,2022-02-05,1,27,3,S,20,20
5031,2022-02-05,1,28,1,T,20,60
5032,2022-02-05,1,28,2,T,5,15
5033,2022-02-05,1,28,3,S,20,20
5034,2022-02-05,1,29,1,S,17,17
5035,2022-02-05,1,29,2,S,3,3
5036,2022-02-05,1,29,3,S,19,19
5037,2022-02-05,1,30,1,S,5,5
5038,2022-02-05,1,30,2,S,5,5
5039,2022-02-05,1,30,3,S,20,20
5040,2022-02-05,1,31,1,S,12,12
5041,2022-02-05,1,31,2,D,1,2
5042,2022-02-05,1,31,3,S,1,1
5043,2022-02-05,1,32,1,S,20,20
5044,2022-02-05,1,32,2,S,12,12
5045,2022-02-05,1,32,3,S,20,20
5046,2022-02-05,1,33,1,T,20,60
5047,2022-02-05,1,33,2,S,1,1
5048,2022-02-05,1,33,3,S,5,5
5049,2022-02-05,2,1,1,T,19,57
5050,2022-02-05,2,1,2,D,3,6
5051,2022-02-05,2,1,3,S,19,19
5052,2022-02-05,2,2,1,T,5,15
5053,2022-02-05,2,2,2,S,1,1
5054,2022-02-05,2,2,3,T,1,3
5055,2022-02-05,2,3,1,S,19,19
5056,2022-02-05,2,3,2,S,19,19
5057,2022-02-05,2,3,3,S,19,19
5058,2022-02-05,2,4,1,S,1,1
5059,2022-02-05,2,4,2,D,5,10
5060,2022-02-05,2,4,3,S,12,12
5061,2022-02-05,2,5,1,S,5,5
5062,2022-02-05,2,5,2,S,20,20
5063,2022-02-05,2,5,3,S,20,20
5064,2022-02-05,2,6,1,D,7,14
5065,2022-02-05,2,6,2,S,19,19
5066,2022-02-05,2,6,3,S,19,19
5067,2022-02-05,2,7,1,S,20,20
5068,2022-02-05,2,7,2,S,20,20
5069,2022-02-05,2,7,3,S,1,1
5070,2022-02-05,2,8,1,T,1,3
5071,2022-02-05,2,8,2,S,1,1
5072,2022-02-05,2,8,3,S,20,20
5073,2022-02-05,2,9,1,D,5,10
5074,2022-02-05,2,9,2,T,20,60
5075,2022-02-05,2,9,3,S,5,5
5076,2022-02-05,2,10,1,S,19,19
5077,2022-02-05,2,10,2,S,3,3
5078,2022-02-05,2,10,3,S,7,7
5079,2022-02-05,2,11,1,D,20,40
5080,2022-02-05,2,11,2,S,20,20
5081,2022-02-05,2,11,3,S,20,20
5082,2022-02-05,2,12,1,S,3,3
5083,2022-02-05,2,12,2,S,19,19
5084,2022-02-05,2,12,3,S,7,7
5085,2022-02-05,2,13,1,S,19,19
5086,2022-02-05,2,13,2,D,19,38
5087,2022-02-05,2,13,3,S,19,19
5088,2022-02-05,2,14,1,S,1,1
5089,2022-02-05,2,14,2,S,18,18
5090,2022-02-05,2,14,3,S,5,5
5091,2022-02-05,2,15,1,S,1,1
5092,2022-02-05,2,15,2,S,20,20
5093,2022-02-05,2,15,3,T,20,60
5094,2022-02-05,2,16,1,D,7,14
5095,2022-02-05,2,16,2,S,19,19
5096,2022-02-05,2,16,3,T,19,57
5097,2022-02-05,2,17,1,S,5,5
5098,2022-02-05,2,17,2,T,20,60
5099,2022-02-05,2,17,3,D,5,10
5100,2022-02-05,2,18,1,D,3,6
5101,2022-02-05,2,18,2,S,3,3
5102,2022-02-05,2,18,3,S,19,19
5103,2022-02-05,2,19,1,S,20,20
5104,2022-02-05,2,19,2,S,20,20
5105,2022-02-05,2,19,3,T,1,3
5106,2022-02-05,2,20,1,D,5,10
5107,2022-02-05,2,20,2,D,5,10
5108,2022-02-05,2,20,3,S,5,5
5109,2022-02-05,2,21,1,D,19,38
5110,2022-02-05,2,21,2,D,19,38
5111,2022-02-05,2,21,3,S,19,19
5112,2022-02-05,2,22,1,T,5,15
5113,2022-02-05,2,22,2,T,5,15
5114,2022-02-05,2,22,3,S,20,20
5115,2022-02-05,2,23,1,T,20,60
5116,2022-02-05,2,23,2,S,20,20
5117,2022-02-05,2,23,3,D,20,40
5118,2022-02-05,2,24,1,S,12,12
5119,2022-02-05,2,24,2,S,5,5
5120,2022-02-05,2,24,3,S,1,1
5121,2022-02-05,2,25,1,S,3,3
5122,2022-02-05,2,25,2,S,7,7
5123,2022-02-05,2,25,3,T,7,21
5124,2022-02-05,2,26,1,S,1,1
5125,2022-02-05,2,26,2,S,20,20
5126,2022-02-05,2,26,3,T,1,3
5127,2022-02-05,2,27,1,S,20,20
5128,2022-02-05,2,27,2,S,20,20
5129,2022-02-05,2,27,3,T,20,60
5130,2022-02-05,2,28,1,S,1,1
5131,2022-02-05,2,28,2,S,20,20
5132,2022-02-05,2,28,3,S,20,20
5133,2022-02-05,2,29,1,S,1,1
5134,2022-02-05,2,29,2,T,1,3
5135,2022-02-05,2,29,3,S,20,20
5136,2022-02-05,2,30,1,S,20,20
5137,2022-02-05,2,30,2,S,5,5
5138,2022-02-05,2,30,3,S,20,20
5139,2022-02-05,2,31,1,S,19,19
5140,2022-02-05,2,31,2,S,3,3
5141,2022-02-05,2,31,3,S,19,19
5142,2022-02-05,2,32,1,S,20,20
5143,2022-02-05,2,32,2,S,12,12
5144,2022-02-05,2,32,3,S,18,18
5145,2022-02-05,2,33,1,S,20,20
5146,2022-02-05,2,33,2,S,20,20
5147,2022-02-05,2,33,3,T,1,3
5148,2022-02-16,1,1,1,S,20,20
5149,2022-02-16,1,1,2,S,20,20
5150,2022-02-16,1,1,3,S,5,5
5151,2022-02-16,1,2,1,S,5,5
5152,2022-02-16,1,2,2,S,20,20
5153,2022-02-16,1,2,3,D,20,40
5154,2022-02-16,1,3,1,D,7,14
5155,2022-02-16,1,3,2,S,7,7
5156,2022-02-16,1,3,3,D,19,38
5157,2022-02-16,1,4,1,S,5,5
5158,2022-02-16,1,4,2,S,20,20
5159,2022-02-16,1,4,3,T,20,60
5160,2022-02-16,1,5,1,S,19,19
5161,2022-02-16,1,5,2,S,3,3
5162,2022-02-16,1,5,3,S,17,17
5163,2022-02-16,1,6,1,T,20,60
5164,2022-02-16,1,6,2,T,1,3
5165,2022-02-16,1,6,3,S,18,18
5166,2022-02-16,1,7,1,T,20,60
5167,2022-02-16,1,7,2,S,5,5
5168,2022-02-16,1,7,3,S,5,5
5169,2022-02-16,1,8,1,T,19,57
5170,2022-02-16,1,8,2,T,7,21
5171,2022-02-16,1,8,3,S,19,19
5172,2022-02-16,1,9,1,S,19,19
5173,2022-02-16,1,9,2,T,19,57
5174,2022-02-16,1,9,3,S,19,19
5175,2022-02-16,1,10,1,S,20,20
5176,2022-02-16,1,10,2,T,5,15
5177,2022-02-16,1,10,3,S,20,20
5178,2022-02-16,1,11,1,S,20,20
5179,2022-02-16,1,11,2,S,1,1
5180,2022-02-16,1,11,3,D,1,2
5181,2022-02-16,1,12,1,T,5,15
5182,2022-02-16,1,12,2,S,20,20
5183,2022-02-16,1,12,3,T,20,60
5184,2022-02-16,1,13,1,S,19,19
5185,2022-02-16,1,13,2,S,7,7
5186,2022-02-16,1,13,3,D,3,6
5187,2022-02-16,1,14,1,S,20,20
5188,2022-02-16,1,14,2,S,20,20
5189,2022-02-16,1,14,3,S,1,1
5190,2022-02-16,1,15,1,T,1,3
5191,2022-02-16,1,15,2,T,20,60
5192,2022-02-16,1,15,3,S,5,5
5193,2022-02-16,1,16,1,T,1,3
5194,2022-02-16,1,16,2,S,20,20
5195,2022-02-16,1,16,3,S,5,5
5196,2022-02-16,1,17,1,S,5,5
5197,2022-02-16,1,17,2,S,5,5
5198,2022-02-16,1,17,3,T,20,60
5199,2022-02-16,1,18,1,T,5,15
5200,2022-02-16,1,18,2,T,1,3
5201,2022-02-16,1,18,3,S,1,1
5202,2022-02-16,1,19,1,S,1,1
5203,2022-02-16,1,19,2,S,20,20
5204,2022-02-16,1,19,3,S,5,5
5205,2022-02-16,1,20,1,S,12,12
5206,2022-02-16,1,20,2,S,20,20
5207,2022-02-16,1,20,3,D,20,40
5208,2022-02-16,1,21,1,S,20,20
5209,2022-02-16,1,21,2,S,1,1
5210,2022-02-16,1,21,3,S,20,20
5211,2022-02-16,1,22,1,S,20,20
5212,2022-02-16,1,22,2,S,20,20
5213,2022-02-16,1,22,3,S,1,1
5214,2022-02-16,1,23,1,S,20,20
5215,2022-02-16,1,23,2,S,18,18
5216,2022-02-16,1,23,3,S,20,20
5217,2022-02-16,1,24,1,S,20,20
5218,2022-02-16,1,24,2,S,1,1
5219,2022-02-16,1,24,3,S,1,1
5220,2022-02-16,1,25,1,S,20,20
5221,2022-02-16,1,25,2,D,20,40
5222,2022-02-16,1,25,3,S,12,12
5223,2022-02-16,1,26,1,T,20,60
5224,2022-02-16,1,26,2,S,20,20
5225,2022-02-16,1,26,3,S,20,20
5226,2022-02-16,1,27,1,D,1,2
5227,2022-02-16,1,27,2,S,20,20
5228,2022-02-16,1,27,3,T,20,60
5229,2022-02-16,1,28,1,S,5,5
5230,2022-02-16,1,28,2,S,5,5
5231,2022-02-16,1,28,3,S,20,20
5232,2022-02-16,1,29,1,S,20,20
5233,2022-02-16,1,29,2,S,20,20
5234,2022-02-16,1,29,3,D,20,40
5235,2022-02-16,1,30,1,S,5,5
5236,2022-02-16,1,30,2,S,20,20
5237,2022-02-16,1,30,3,S,20,20
5238,2022-02-16,1,31,1,S,20,20
5239,2022-02-16,1,31,2,S,5,5
5240,2022-02-16,1,31,3,T,1,3
5241,2022-02-16,1,32,1,S,20,20
5242,2022-02-16,1,32,2,S,20,20
5243,2022-02-16,1,32,3,T,5,15
5244,2022-02-16,1,33,1,S,1,1
5245,2022-02-16,1,33,2,S,20,20
5246,2022-02-16,1,33,3,S,5,5
5247,2022-02-17,1,1,1,S,20,20
5248,2022-02-17,1,1,2,S,20,20
5249,2022-02-17,1,1,3,S,1,1
5250,2022-02-17,1,2,1,D,20,40
5251,2022-02-17,1,2,2,T,20,60
5252,2022-02-17,1,2,3,T,5,15
5253,2022-02-17,1,3,1,S,5,5
5254,2022-02-17,1,3,2,S,20,20
5255,2022-02-17,1,3,3,S,20,20
5256,2022-02-17,1,4,1,S,1,1
5257,2022-02-17,1,4,2,D,20,40
5258,2022-02-17,1,4,3,S,20,20
5259,2022-02-17,1,5,1,S,5,5
5260,2022-02-17,1,5,2,S,20,20
5261,2022-02-17,1,5,3,S,20,20
5262,2022-02-17,1,6,1,S,20,20
5263,2022-02-17,1,6,2,S,20,20
5264,2022-02-17,1,6,3,S,1,1
5265,2022-02-17,1,7,1,S,12,12
5266,2022-02-17,1,7,2,S,5,5
5267,2022-02-17,1,7,3,S,20,20
5268,2022-02-17,1,8,1,S,20,20
5269,2022-02-17,1,8,2,S,1,1
5270,2022-02-17,1,8,3,S,20,20
5271,2022-02-17,1,9,1,T,20,60
5272,2022-02-17,1,9,2,S,20,20
5273,2022-02-17,1,9,3,T,20,60
5274,2022-02-17,1,10,1,S,3,3
5275,2022-02-17,1,10,2,T,3,9
5276,2022-02-17,1,10,3,T,3,9
5277,2022-02-17,1,11,1,S,20,20
5278,2022-02-17,1,11,2,S,5,5
5279,2022-02-17,1,11,3,T,1,3
5280,2022-02-17,1,12,1,S,5,5
5281,2022-02-17,1,12,2,S,5,5
5282,2022-02-17,1,12,3,S,20,20
5283,2022-02-17,1,13,1,S,19,19
5284,2022-02-17,1,13,2,S,17,17
5285,2022-02-17,1,13,3,S,19,19
5286,2022-02-17,1,14,1,T,20,60
5287,2022-02-17,1,14,2,S,20,20
5288,2022-02-17,1,14,3,S,20,20
5289,2022-02-17,1,15,1,S,19,19
5290,2022-02-17,1,15,2,S,3,3
5291,2022-02-17,1,15,3,S,19,19
5292,2022-02-17,1,16,1,D,5,10
5293,2022-02-17,1,16,2,T,20,60
5294,2022-02-17,1,16,3,S,1,1
5295,2022-02-17,1,17,1,S,20,20
5296,2022-02-17,1,17,2,S,20,20
5297,2022-02-17,1,17,3,T,5,15
5298,2022-02-17,1,18,1,T,1,3
5299,2022-02-17,1,18,2,S,1,1
5300,2022-02-17,1,18,3,S,20,20
5301,2022-02-17,1,19,1,S,5,5
5302,2022-02-17,1,19,2,S,20,20
5303,2022-02-17,1,19,3,D,20,40
5304,2022-02-17,1,20,1,S,20,20
5305,2022-02-17,1,20,2,S,5,5
5306,2022-02-17,1,20,3,S,1,1
5307,2022-02-17,1,21,1,S,5,5
5308,2022-02-17,1,21,2,S,1,1
5309,2022-02-17,1,21,3,S,20,20
5310,2022-02-17,1,22,1,S,20,20
5311,2022-02-17,1,22,2,S,20,20
5312,2022-02-17,1,22,3,T,1,3
5313,2022-02-17,1,23,1,S,20,20
5314,2022-02-17,1,23,2,S,20,20
5315,2022-02-17,1,23,3,S,20,20
5316,2022-02-17,1,24,1,S,12,12
5317,2022-02-17,1,24,2,S,20,20
5318,2022-02-17,1,24,3,D,1,2
5319,2022-02-17,1,25,1,S,1,1
5320,2022-02-17,1,25,2,T,20,60
5321,2022-02-17,1,25,3,S,20,20
5322,2022-02-17,1,26,1,S,5,5
5323,2022-02-17,1,26,2,S,20,20
5324,2022-02-17,1,26,3,T,20,60
5325,2022-02-17,1,27,1,S,20,20
5326,2022-02-17,1,27,2,D,1,2
5327,2022-02-17,1,27,3,D,1,2
5328,2022-02-17,1,28,1,T,19,57
5329,2022-02-17,1,28,2,S,19,19
5330,2022-02-17,1,28,3,T,7,21
5331,2022-02-17,1,29,1,S,20,20
5332,2022-02-17,1,29,2,D,20,40
5333,2022-02-17,1,29,3,S,1,1
5334,2022-02-17,1,30,1,D,1,2
5335,2022-02-17,1,30,2,T,5,15
5336,2022-02-17,1,30,3,S,5,5
5337,2022-02-17,1,31,1,S,20,20
5338,2022-02-17,1,31,2,S,20,20
5339,2022-02-17,1,31,3,T,5,15
5340,2022-02-17,1,32,1,D,20,40
5341,2022-02-17,1,32,2,T,20,60
5342,2022-02-17,1,32,3,T,1,3
5343,2022-02-17,1,33,1,S,20,20
5344,2022-02-17,1,33,2,S,20,20
5345,2022-02-17,1,33,3,S,1,1
5346,2022-02-17,2,1,1,S,12,12
5347,2022-02-17,2,1,2,D,20,40
5348,2022-02-17,2,1,3,S,20,20
5349,2022-02-17,2,2,1,S,20,20
5350,2022-02-17,2,2,2,S,20,20
5351,2022-02-17,2,2,3,S,1,1
5352,2022-02-17,2,3,1,S,19,19
5353,2022-02-17,2,3,2,D,3,6
5354,2022-02-17,2,3,3,D,3,6
5355,2022-02-17,2,4,1,D,19,38
5356,2022-02-17,2,4,2,S,19,19
5357,2022-02-17,2,4,3,S,19,19
5358,2022-02-17,2,5,1,S,5,5
5359,2022-02-17,2,5,2,S,20,20
5360,2022-02-17,2,5,3,S,18,18
5361,2022-02-17,2,6,1,S,5,5
5362,2022-02-17,2,6,2,S,20,20
5363,2022-02-17,2,6,3,S,18,18
5364,2022-02-17,2,7,1,D,20,40
5365,2022-02-17,2,7,2,S,1,1
5366,2022-02-17,2,7,3,S,20,20
5367,2022-02-17,2,8,1,S,5,5
5368,2022-02-17,2,8,2,S,20,20
5369,2022-02-17,2,8,3,T,20,60
5370,2022-02-17,2,9,1,S,20,20
5371,2022-02-17,2,9,2,S,5,5
5372,2022-02-17,2,9,3,S,20,20
5373,2022-02-17,2,10,1,S,20,20
5374,2022-02-17,2,10,2,S,5,5
5375,2022-02-17,2,10,3,D,1,2
5376,2022-02-17,2,11,1,T,5,15
5377,2022-02-17,2,11,2,T,20,60
5378,2022-02-17,2,11,3,S,5,5
5379,2022-02-17,2,12,1,S,20,20
5380,2022-02-17,2,12,2,D,5,10
5381,2022-02-17,2,12,3,S,20,20
5382,2022-02-17,2,13,1,S,19,19
5383,2022-02-17,2,13,2,S,19,19
5384,2022-02-17,2,13,3,S,19,19
5385,2022-02-17,2,14,1,S,5,5
5386,2022-02-17,2,14,2,S,20,20
5387,2022-02-17,2,14,3,D,20,40
5388,2022-02-17,2,15,1,T,3,9
5389,2022-02-17,2,15,2,S,19,19
5390,2022-02-17,2,15,3,S,19,19
5391,2022-02-17,2,16,1,S,20,20
5392,2022-02-17,2,16,2,S,20,20
5393,2022-02-17,2,16,3,S,20,20
5394,2022-02-17,2,17,1,S,20,20
5395,2022-02-17,2,17,2,S,20,20
5396,2022-02-17,2,17,3,S,20,20
5397,2022-02-17,2,18,1,S,20,20
5398,2022-02-17,2,18,2,S,20,20
5399,2022-02-17,2,18,3,T,5,15
5400,2022-02-17,2,19,1,T,5,15
5401,2022-02-17,2,19,2,S,20,20
5402,2022-02-17,2,19,3,S,18,18
5403,2022-02-17,2,20,1,S,17,17
5404,2022-02-17,2,20,2,S,3,3
5405,2022-02-17,2,20,3,S,7,7
5406,2022-02-17,2,21,1,S,1,1
5407,2022-02-17,2,21,2,S,20,20
5408,2022-02-17,2,21,3,D,5,10
5409,2022-02-17,2,22,1,S,20,20
5410,2022-02-17,2,22,2,D,20,40
5411,2022-02-17,2,22,3,S,18,18
5412,2022-02-17,2,23,1,T,5,15
5413,2022-02-17,2,23,2,S,12,12
5414,2022-02-17,2,23,3,S,5,5
5415,2022-02-17,2,24,1,S,16,16
5416,2022-02-17,2,24,2,T,3,9
5417,2022-02-17,2,24,3,S,16,16
5418,2022-02-17,2,25,1,T,20,60
5419,2022-02-17,2,25,2,T,5,15
5420,2022-02-17,2,25,3,S,5,5
5421,2022-02-17,2,26,1,S,20,20
5422,2022-02-17,2,26,2,T,5,15
5423,2022-02-17,2,26,3,D,5,10
5424,2022-02-17,2,27,1,S,20,20
5425,2022-02-17,2,27,2,S,12,12
5426,2022-02-17,2,27,3,T,1,3
5427,2022-02-17,2,28,1,T,20,60
5428,2022-02-17,2,28,2,T,20,60
5429,2022-02-17,2,28,3,S,20,20
5430,2022-02-17,2,29,1,S,5,5
5431,2022-02-17,2,29,2,T,20,60
5432,2022-02-17,2,29,3,S,5,5
5433,2022-02-17,2,30,1,D,20,40
5434,2022-02-17,2,30,2,S,20,20
5435,2022-02-17,2,30,3,S,12,12
5436,2022-02-17,2,31,1,T,20,60
5437,2022-02-17,2,31,2,S,5,5
5438,2022-02-17,2,31,3,S,20,20
5439,2022-02-17,2,32,1,T,20,60
5440,2022-02-17,2,32,2,S,20,20
5441,2022-02-17,2,32,3,D,20,40
5442,2022-02-17,2,33,1,S,5,5
5443,2022-02-17,2,33,2,D,1,2
5444,2022-02-17,2,33,3,S,20,20
5445,2022-02-17,3,1,1,S,19,19
5446,2022-02-17,3,1,2,S,7,7
5447,2022-02-17,3,1,3,T,19,57
5448,2022-02-17,3,2,1,S,3,3
5449,2022-02-17,3,2,2,D,19,38
